row_id,original_log,datetime,user_id,transaction_type,amount,currency,location,device
3246,2025-06-18 07:06:17 - user=user1097 - action=cashout £1112.1 - ATM: Glasgow - device=None,2025-06-18 07:06:17,user1097,cashout,1112.1,GBP,Glasgow,Unknown
3247,2025-06-06 06:50:34 | user: user1092 | txn: debit of €4951.8 from Leeds | device: None,2025-06-06 06:50:34,user1092,debit,4951.8,EUR,Leeds,Unknown
3248,2025-06-10 04:51:51 | user: user1072 | txn: refund of $3240.43 from None | device: Samsung Galaxy S10,2025-06-10 04:51:51,user1072,refund,3240.43,USD,Unknown,Samsung Galaxy S10
3249,2025-06-23 20:28:21 - user=user1086 - action=withdrawal £1768.59 - ATM: Cardiff - device=Pixel 6,2025-06-23 20:28:21,user1086,withdrawal,1768.59,GBP,Cardiff,Pixel 6
3250,user1069 2025-06-26 03:41:10 withdrawal 4832.65 None iPhone 13,2025-06-26 03:41:10,user1069,withdrawal,4832.65,GBP,Unknown,iPhone 13
3251,15/07/2025 04:39:47 ::: user1070 *** REFUND ::: amt:2803.58£ @ Birmingham <iPhone 13>,2025-07-15 04:39:47,user1070,refund,2803.58,GBP,Birmingham,iPhone 13
3252,2025-07-18 15:29:03 - user=user1093 - action=debit $33.09 - ATM: Manchester - device=Nokia 3310,2025-07-18 15:29:03,user1093,debit,33.09,USD,Manchester,Nokia 3310
3253,usr:user1069|deposit|€3111.46|Cardiff|2025-07-03 10:41:03|Huawei P30,2025-07-03 10:41:03,user1069,deposit,3111.46,EUR,Cardiff,Huawei P30
3254,2025-06-01 18:28:34::user1077::cashout::3027.93::Leeds::Huawei P30,2025-06-01 18:28:34,user1077,cashout,3027.93,GBP,Leeds,Huawei P30
3255,2025-06-27 06:08:11 - user=user1020 - action=deposit $3000.6 - ATM: Leeds - device=Xiaomi Mi 11,2025-06-27 06:08:11,user1020,deposit,3000.6,USD,Leeds,Xiaomi Mi 11
3256,2025-06-04 23:49:06::user1018::cashout::3750.67::Glasgow::None,2025-06-04 23:49:06,user1018,cashout,3750.67,GBP,Glasgow,Unknown
3257,2025-07-14 20:56:12 >> [user1074] did purchase - amt=$4699.84 - Birmingham // dev:Xiaomi Mi 11,2025-07-14 20:56:12,user1074,purchase,4699.84,USD,Birmingham,Xiaomi Mi 11
3258,usr:user1008|deposit|€978.79|None|2025-06-05 04:16:35|Pixel 6,2025-06-05 04:16:35,user1008,deposit,978.79,EUR,Unknown,Pixel 6
3259,user1094 2025-07-01 20:09:39 transfer 3647.46 Cardiff Pixel 6,2025-07-01 20:09:39,user1094,transfer,3647.46,GBP,Cardiff,Pixel 6
3260,2025-06-24 10:59:22 - user=user1041 - action=purchase £3637.88 - ATM: Cardiff - device=Pixel 6,2025-06-24 10:59:22,user1041,purchase,3637.88,GBP,Cardiff,Pixel 6
3261,2025-07-06 23:13:28 - user=user1011 - action=debit £2081.06 - ATM: Cardiff - device=Samsung Galaxy S10,2025-07-06 23:13:28,user1011,debit,2081.06,GBP,Cardiff,Samsung Galaxy S10
3262,user1021 2025-07-15 05:33:35 transfer 1478.31 Manchester None,2025-07-15 05:33:35,user1021,transfer,1478.31,GBP,Manchester,Unknown
3263,2025-06-01 16:02:07 | user: user1095 | txn: cashout of $1036.84 from Cardiff | device: Xiaomi Mi 11,2025-06-01 16:02:07,user1095,cashout,1036.84,USD,Cardiff,Xiaomi Mi 11
3264,2025-07-11 01:34:21 | user: user1083 | txn: withdrawal of €1083.04 from Glasgow | device: iPhone 13,2025-07-11 01:34:21,user1083,withdrawal,1083.04,EUR,Glasgow,iPhone 13
3265,2025-06-11 06:27:46 >> [user1084] did purchase - amt=€2432.62 - Glasgow // dev:Xiaomi Mi 11,2025-06-11 06:27:46,user1084,purchase,2432.62,EUR,Glasgow,Xiaomi Mi 11
3266,02/07/2025 10:06:35 ::: user1037 *** DEPOSIT ::: amt:3827.77€ @ Liverpool <Pixel 6>,2025-07-02 10:06:35,user1037,deposit,3827.77,EUR,Liverpool,Pixel 6
3267,user1069 2025-06-11 23:45:15 deposit 3306.94 None iPhone 13,2025-06-11 23:45:15,user1069,deposit,3306.94,GBP,Unknown,iPhone 13
3268,user1047 2025-07-01 08:31:43 purchase 1401.52 Cardiff iPhone 13,2025-07-01 08:31:43,user1047,purchase,1401.52,GBP,Cardiff,iPhone 13
3269,24/07/2025 02:05:19 ::: user1038 *** TRANSFER ::: amt:2895.47£ @ None <Samsung Galaxy S10>,2025-07-24 02:05:19,user1038,transfer,2895.47,GBP,Unknown,Samsung Galaxy S10
3270,2025-07-27 08:37:17 - user=user1031 - action=transfer £1404.55 - ATM: Glasgow - device=iPhone 13,2025-07-27 08:37:17,user1031,transfer,1404.55,GBP,Glasgow,iPhone 13
3271,2025-07-20 08:00:19 | user: user1074 | txn: deposit of €2232.3 from Leeds | device: Pixel 6,2025-07-20 08:00:19,user1074,deposit,2232.3,EUR,Leeds,Pixel 6
3272,26/07/2025 19:48:30 ::: user1029 *** DEBIT ::: amt:3121.79£ @ Birmingham <Samsung Galaxy S10>,2025-07-26 19:48:30,user1029,debit,3121.79,GBP,Birmingham,Samsung Galaxy S10
3273,2025-06-25 09:55:03::user1083::debit::622.07::Leeds::Nokia 3310,2025-06-25 09:55:03,user1083,debit,622.07,GBP,Leeds,Nokia 3310
3274,user1028 2025-06-04 21:09:21 top-up 2584.4 Manchester iPhone 13,2025-06-04 21:09:21,user1028,top-up,2584.4,GBP,Manchester,iPhone 13
3275,2025-06-06 16:48:37 >> [user1027] did debit - amt=€1057.09 - Birmingham // dev:Xiaomi Mi 11,2025-06-06 16:48:37,user1027,debit,1057.09,EUR,Birmingham,Xiaomi Mi 11
3276,user1077 2025-06-03 02:52:25 top-up 2243.71 Leeds iPhone 13,2025-06-03 02:52:25,user1077,top-up,2243.71,GBP,Leeds,iPhone 13
3277,2025-07-18 18:04:24 - user=user1019 - action=withdrawal £570.03 - ATM: London - device=Xiaomi Mi 11,2025-07-18 18:04:24,user1019,withdrawal,570.03,GBP,London,Xiaomi Mi 11
3278,user1098 2025-07-26 07:04:47 debit 1740.95 Liverpool iPhone 13,2025-07-26 07:04:47,user1098,debit,1740.95,GBP,Liverpool,iPhone 13
3279,2025-07-03 12:26:28 | user: user1049 | txn: top-up of £1339.54 from London | device: Huawei P30,2025-07-03 12:26:28,user1049,top-up,1339.54,GBP,London,Huawei P30
3280,usr:user1037|debit|€3363.1|Birmingham|2025-07-23 00:51:02|Pixel 6,2025-07-23 00:51:02,user1037,debit,3363.1,EUR,Birmingham,Pixel 6
3281,2025-06-11 04:35:30 >> [user1021] did top-up - amt=$2518.11 - Leeds // dev:Nokia 3310,2025-06-11 04:35:30,user1021,top_up,2518.11,USD,Leeds,Nokia 3310
3282,28/07/2025 11:53:31 ::: user1043 *** DEPOSIT ::: amt:766.59$ @ Glasgow <None>,2025-07-28 11:53:31,user1043,deposit,766.59,USD,Glasgow,Unknown
3283,usr:user1020|top-up|$3886.2|Manchester|2025-07-08 08:26:18|Xiaomi Mi 11,2025-07-08 08:26:18,user1020,top-up,3886.2,USD,Manchester,Xiaomi Mi 11
3284,2025-06-05 13:02:27 >> [user1087] did transfer - amt=£4523.11 - Liverpool // dev:Pixel 6,2025-06-05 13:02:27,user1087,transfer,4523.11,GBP,Liverpool,Pixel 6
3285,usr:user1081|withdrawal|€608.45|Leeds|2025-06-07 05:16:00|Samsung Galaxy S10,2025-06-07 05:16:00,user1081,withdrawal,608.45,EUR,Leeds,Samsung Galaxy S10
3286,2025-06-24 12:40:18 >> [user1082] did refund - amt=£489.24 - Cardiff // dev:Huawei P30,2025-06-24 12:40:18,user1082,refund,489.24,GBP,Cardiff,Huawei P30
3287,2025-07-03 11:59:38 | user: user1087 | txn: cashout of €2607.06 from Birmingham | device: Nokia 3310,2025-07-03 11:59:38,user1087,cashout,2607.06,EUR,Birmingham,Nokia 3310
3288,05/06/2025 16:50:13 ::: user1027 *** TRANSFER ::: amt:3148.56€ @ London <None>,2025-06-05 16:50:13,user1027,transfer,3148.56,EUR,London,Unknown
3289,2025-07-04 19:17:33 - user=user1058 - action=deposit €2305.05 - ATM: Glasgow - device=Huawei P30,2025-07-04 19:17:33,user1058,deposit,2305.05,EUR,Glasgow,Huawei P30
3290,09/07/2025 19:44:47 ::: user1087 *** PURCHASE ::: amt:3533.36£ @ Liverpool <Huawei P30>,2025-07-09 19:44:47,user1087,purchase,3533.36,GBP,Liverpool,Huawei P30
3291,2025-07-05 02:15:19 >> [user1064] did purchase - amt=£4053.98 - Leeds // dev:Pixel 6,2025-07-05 02:15:19,user1064,purchase,4053.98,GBP,Leeds,Pixel 6
3292,usr:user1008|transfer|€3347.34|London|2025-07-02 12:22:29|Samsung Galaxy S10,2025-07-02 12:22:29,user1008,transfer,3347.34,EUR,London,Samsung Galaxy S10
3293,user1037 2025-06-20 00:03:28 top-up 37.61 Cardiff Xiaomi Mi 11,2025-06-20 00:03:28,user1037,top-up,37.61,GBP,Cardiff,Xiaomi Mi 11
3294,2025-07-01 06:14:00 - user=user1089 - action=deposit €590.96 - ATM: Leeds - device=Pixel 6,2025-07-01 06:14:00,user1089,deposit,590.96,EUR,Leeds,Pixel 6
3295,usr:user1026|cashout|£4948.48|Cardiff|2025-07-23 11:40:41|iPhone 13,2025-07-23 11:40:41,user1026,cashout,4948.48,GBP,Cardiff,iPhone 13
3296,2025-06-14 12:51:25::user1013::top-up::1555.92::Liverpool::Huawei P30,2025-06-14 12:51:25,user1013,top-up,1555.92,GBP,Liverpool,Huawei P30
3297,2025-07-09 00:25:25 - user=user1003 - action=withdrawal £2543.35 - ATM: Leeds - device=Nokia 3310,2025-07-09 00:25:25,user1003,withdrawal,2543.35,GBP,Leeds,Nokia 3310
3298,2025-07-30 08:11:08::user1096::deposit::136.78::Birmingham::Xiaomi Mi 11,2025-07-30 08:11:08,user1096,deposit,136.78,GBP,Birmingham,Xiaomi Mi 11
3299,02/07/2025 00:43:37 ::: user1049 *** REFUND ::: amt:907.01€ @ Liverpool <iPhone 13>,2025-07-02 00:43:37,user1049,refund,907.01,EUR,Liverpool,iPhone 13
3300,user1070 2025-07-10 04:24:54 debit 1911.77 Leeds None,2025-07-10 04:24:54,user1070,debit,1911.77,GBP,Leeds,Unknown
3301,2025-07-15 03:42:36 >> [user1087] did transfer - amt=€3877.06 - Birmingham // dev:Samsung Galaxy S10,2025-07-15 03:42:36,user1087,transfer,3877.06,EUR,Birmingham,Samsung Galaxy S10
3302,2025-06-02 16:39:44 - user=user1074 - action=cashout $467.26 - ATM: Manchester - device=Nokia 3310,2025-06-02 16:39:44,user1074,cashout,467.26,USD,Manchester,Nokia 3310
3303,usr:user1059|purchase|£3044.54|Glasgow|2025-07-02 09:29:28|Nokia 3310,2025-07-02 09:29:28,user1059,purchase,3044.54,GBP,Glasgow,Nokia 3310
3304,user1057 2025-06-08 07:09:07 refund 3268.87 Cardiff iPhone 13,2025-06-08 07:09:07,user1057,refund,3268.87,GBP,Cardiff,iPhone 13
3305,2025-07-08 19:25:32 >> [user1041] did transfer - amt=£2562.42 - Cardiff // dev:Xiaomi Mi 11,2025-07-08 19:25:32,user1041,transfer,2562.42,GBP,Cardiff,Xiaomi Mi 11
3306,usr:user1044|refund|€3373.05|Glasgow|2025-07-26 08:50:57|Samsung Galaxy S10,2025-07-26 08:50:57,user1044,refund,3373.05,EUR,Glasgow,Samsung Galaxy S10
3307,usr:user1033|debit|€1855.26|Leeds|2025-07-05 08:39:28|Xiaomi Mi 11,2025-07-05 08:39:28,user1033,debit,1855.26,EUR,Leeds,Xiaomi Mi 11
3308,usr:user1064|withdrawal|$2539.14|Cardiff|2025-06-21 00:42:55|Samsung Galaxy S10,2025-06-21 00:42:55,user1064,withdrawal,2539.14,USD,Cardiff,Samsung Galaxy S10
3309,2025-06-18 15:03:58::user1080::transfer::1919.21::Liverpool::None,2025-06-18 15:03:58,user1080,transfer,1919.21,GBP,Liverpool,Unknown
3310,2025-06-26 13:06:40 | user: user1085 | txn: withdrawal of £2249.38 from Birmingham | device: Nokia 3310,2025-06-26 13:06:40,user1085,withdrawal,2249.38,GBP,Birmingham,Nokia 3310
3311,usr:user1096|top-up|€816.28|Birmingham|2025-07-23 12:31:17|None,2025-07-23 12:31:17,user1096,top-up,816.28,EUR,Birmingham,Unknown
3312,2025-06-29 16:54:00::user1027::withdrawal::1244.44::Leeds::Huawei P30,2025-06-29 16:54:00,user1027,withdrawal,1244.44,GBP,Leeds,Huawei P30
3313,2025-07-21 23:15:49 | user: user1033 | txn: top-up of $3005.1 from Leeds | device: Huawei P30,2025-07-21 23:15:49,user1033,top-up,3005.1,USD,Leeds,Huawei P30
3314,2025-06-19 03:26:17 | user: user1073 | txn: debit of €623.88 from Glasgow | device: iPhone 13,2025-06-19 03:26:17,user1073,debit,623.88,EUR,Glasgow,iPhone 13
3315,usr:user1019|top-up|€1370.57|None|2025-06-04 17:41:56|Samsung Galaxy S10,2025-06-04 17:41:56,user1019,top-up,1370.57,EUR,Unknown,Samsung Galaxy S10
3316,2025-06-25 04:47:38 | user: user1019 | txn: refund of $2285.47 from Manchester | device: Xiaomi Mi 11,2025-06-25 04:47:38,user1019,refund,2285.47,USD,Manchester,Xiaomi Mi 11
3317,2025-07-09 15:20:42 - user=user1099 - action=withdrawal $425.93 - ATM: None - device=iPhone 13,2025-07-09 15:20:42,user1099,withdrawal,425.93,USD,Unknown,iPhone 13
3318,2025-06-21 11:29:26::user1028::purchase::3992.31::None::iPhone 13,2025-06-21 11:29:26,user1028,purchase,3992.31,GBP,Unknown,iPhone 13
3319,2025-06-24 06:49:06::user1059::debit::4146.52::Leeds::Pixel 6,2025-06-24 06:49:06,user1059,debit,4146.52,GBP,Leeds,Pixel 6
3320,2025-06-15 18:40:13 - user=user1081 - action=top-up €383.79 - ATM: Leeds - device=iPhone 13,2025-06-15 18:40:13,user1081,top-up,383.79,EUR,Leeds,iPhone 13
3321,usr:user1031|debit|$3311.27|Liverpool|2025-06-28 21:41:58|Samsung Galaxy S10,2025-06-28 21:41:58,user1031,debit,3311.27,USD,Liverpool,Samsung Galaxy S10
3322,2025-06-11 15:08:28 | user: user1020 | txn: withdrawal of $4414.83 from Birmingham | device: Nokia 3310,2025-06-11 15:08:28,user1020,withdrawal,4414.83,USD,Birmingham,Nokia 3310
3323,2025-07-15 21:33:37::user1087::top-up::3907.92::Glasgow::Xiaomi Mi 11,2025-07-15 21:33:37,user1087,top-up,3907.92,GBP,Glasgow,Xiaomi Mi 11
3324,2025-07-20 17:42:25 >> [user1028] did refund - amt=£4794.87 - Birmingham // dev:iPhone 13,2025-07-20 17:42:25,user1028,refund,4794.87,GBP,Birmingham,iPhone 13
3325,03/06/2025 14:07:54 ::: user1074 *** TOP-UP ::: amt:4356.6$ @ Leeds <Pixel 6>,2025-06-03 14:07:54,user1074,top-up,4356.6,USD,Leeds,Pixel 6
3326,user1077 2025-06-08 22:58:46 cashout 4372.85 Manchester Pixel 6,2025-06-08 22:58:46,user1077,cashout,4372.85,GBP,Manchester,Pixel 6
3327,user1025 2025-07-29 08:44:54 purchase 2586.99 Glasgow Nokia 3310,2025-07-29 08:44:54,user1025,purchase,2586.99,GBP,Glasgow,Nokia 3310
3328,2025-07-15 20:33:57::user1017::withdrawal::3356.19::Birmingham::None,2025-07-15 20:33:57,user1017,withdrawal,3356.19,GBP,Birmingham,Unknown
3329,2025-07-23 06:45:15 - user=user1058 - action=withdrawal £3600.73 - ATM: London - device=Nokia 3310,2025-07-23 06:45:15,user1058,withdrawal,3600.73,GBP,London,Nokia 3310
3330,2025-06-14 19:25:18::user1019::transfer::2196.94::Leeds::None,2025-06-14 19:25:18,user1019,transfer,2196.94,GBP,Leeds,Unknown
3331,user1008 2025-07-28 10:33:59 top-up 2621.38 London Samsung Galaxy S10,2025-07-28 10:33:59,user1008,top-up,2621.38,GBP,London,Samsung Galaxy S10
3332,usr:user1020|cashout|£734.26|Leeds|2025-06-10 04:51:35|Samsung Galaxy S10,2025-06-10 04:51:35,user1020,cashout,734.26,GBP,Leeds,Samsung Galaxy S10
3333,2025-06-22 02:22:04 - user=user1069 - action=cashout €3736.29 - ATM: Glasgow - device=Samsung Galaxy S10,2025-06-22 02:22:04,user1069,cashout,3736.29,EUR,Glasgow,Samsung Galaxy S10
3334,2025-07-29 22:03:29::user1074::deposit::3371.65::Glasgow::Samsung Galaxy S10,2025-07-29 22:03:29,user1074,deposit,3371.65,GBP,Glasgow,Samsung Galaxy S10
3335,2025-07-25 11:25:08 >> [user1029] did cashout - amt=€444.8 - London // dev:Xiaomi Mi 11,2025-07-25 11:25:08,user1029,cashout,444.8,EUR,London,Xiaomi Mi 11
3336,user1028 2025-07-02 20:29:20 debit 1507.96 None Xiaomi Mi 11,2025-07-02 20:29:20,user1028,debit,1507.96,GBP,Unknown,Xiaomi Mi 11
3337,usr:user1024|debit|$4830.98|Cardiff|2025-07-05 11:45:09|Pixel 6,2025-07-05 11:45:09,user1024,debit,4830.98,USD,Cardiff,Pixel 6
3338,2025-07-14 11:46:54::user1092::purchase::4704.8::Birmingham::Samsung Galaxy S10,2025-07-14 11:46:54,user1092,purchase,4704.8,GBP,Birmingham,Samsung Galaxy S10
3339,2025-06-11 05:38:55 >> [user1048] did debit - amt=$3749.77 - London // dev:Nokia 3310,2025-06-11 05:38:55,user1048,debit,3749.77,USD,London,Nokia 3310
3340,2025-07-21 10:15:24 | user: user1040 | txn: cashout of €2329.19 from None | device: Huawei P30,2025-07-21 10:15:24,user1040,cashout,2329.19,EUR,Unknown,Huawei P30
3341,2025-06-02 12:25:00::user1024::transfer::113.61::Leeds::Xiaomi Mi 11,2025-06-02 12:25:00,user1024,transfer,113.61,GBP,Leeds,Xiaomi Mi 11
3342,2025-07-23 04:03:44 - user=user1029 - action=refund $2984.27 - ATM: Glasgow - device=Huawei P30,2025-07-23 04:03:44,user1029,refund,2984.27,USD,Glasgow,Huawei P30
3343,2025-07-01 20:24:04 | user: user1027 | txn: top-up of £3772.15 from Glasgow | device: iPhone 13,2025-07-01 20:24:04,user1027,top-up,3772.15,GBP,Glasgow,iPhone 13
3344,user1094 2025-07-06 13:54:45 withdrawal 2855.31 London Nokia 3310,2025-07-06 13:54:45,user1094,withdrawal,2855.31,GBP,London,Nokia 3310
3345,usr:user1021|cashout|€1785.98|Liverpool|2025-07-26 11:33:31|Samsung Galaxy S10,2025-07-26 11:33:31,user1021,cashout,1785.98,EUR,Liverpool,Samsung Galaxy S10
3346,user1064 2025-06-22 15:42:34 refund 1717.68 Birmingham Pixel 6,2025-06-22 15:42:34,user1064,refund,1717.68,GBP,Birmingham,Pixel 6
3347,03/06/2025 03:13:34 ::: user1077 *** PURCHASE ::: amt:1710.44£ @ Glasgow <Nokia 3310>,2025-06-03 03:13:34,user1077,purchase,1710.44,GBP,Glasgow,Nokia 3310
3348,2025-06-23 10:46:32 | user: user1071 | txn: cashout of €4919.28 from London | device: Nokia 3310,2025-06-23 10:46:32,user1071,cashout,4919.28,EUR,London,Nokia 3310
3349,2025-06-24 15:49:57 | user: user1073 | txn: debit of €145.49 from Manchester | device: iPhone 13,2025-06-24 15:49:57,user1073,debit,145.49,EUR,Manchester,iPhone 13
3350,user1013 2025-06-06 02:07:01 purchase 4074.85 Birmingham Nokia 3310,2025-06-06 02:07:01,user1013,purchase,4074.85,GBP,Birmingham,Nokia 3310
3351,2025-06-24 10:45:55::user1027::deposit::3000.44::Leeds::Nokia 3310,2025-06-24 10:45:55,user1027,deposit,3000.44,GBP,Leeds,Nokia 3310
3352,2025-07-22 21:39:45 >> [user1029] did deposit - amt=€2738.55 - Birmingham // dev:None,2025-07-22 21:39:45,user1029,deposit,2738.55,EUR,Birmingham,Unknown
3353,2025-06-22 01:55:40 - user=user1081 - action=debit $3937.99 - ATM: Leeds - device=Xiaomi Mi 11,2025-06-22 01:55:40,user1081,debit,3937.99,USD,Leeds,Xiaomi Mi 11
3354,user1035 2025-06-25 10:35:12 refund 2352.45 Manchester None,2025-06-25 10:35:12,user1035,refund,2352.45,GBP,Manchester,Unknown
3355,user1017 2025-07-18 14:43:52 debit 3344.98 None Pixel 6,2025-07-18 14:43:52,user1017,debit,3344.98,GBP,Unknown,Pixel 6
3356,2025-06-08 17:25:42::user1034::cashout::2738.25::London::Pixel 6,2025-06-08 17:25:42,user1034,cashout,2738.25,GBP,London,Pixel 6
3357,2025-06-15 11:43:42 >> [user1001] did deposit - amt=£1381.86 - Glasgow // dev:Pixel 6,2025-06-15 11:43:42,user1001,deposit,1381.86,GBP,Glasgow,Pixel 6
3358,usr:user1081|transfer|£2871.68|None|2025-07-22 16:30:42|Xiaomi Mi 11,2025-07-22 16:30:42,user1081,transfer,2871.68,GBP,Unknown,Xiaomi Mi 11
3359,2025-06-13 07:29:55::user1041::transfer::4573.21::Cardiff::iPhone 13,2025-06-13 07:29:55,user1041,transfer,4573.21,GBP,Cardiff,iPhone 13
3360,2025-07-12 04:37:14 | user: user1003 | txn: purchase of €4378.48 from Leeds | device: Xiaomi Mi 11,2025-07-12 04:37:14,user1003,purchase,4378.48,EUR,Leeds,Xiaomi Mi 11
3361,2025-06-18 18:44:56 - user=user1048 - action=debit £1538.33 - ATM: Glasgow - device=None,2025-06-18 18:44:56,user1048,debit,1538.33,GBP,Glasgow,Unknown
3362,usr:user1079|debit|€3666.43|Birmingham|2025-06-30 02:14:34|Samsung Galaxy S10,2025-06-30 02:14:34,user1079,debit,3666.43,EUR,Birmingham,Samsung Galaxy S10
3363,2025-07-07 21:12:45::user1034::refund::4323.86::London::Samsung Galaxy S10,2025-07-07 21:12:45,user1034,refund,4323.86,GBP,London,Samsung Galaxy S10
3364,2025-07-31 03:35:48 >> [user1076] did refund - amt=£1410.85 - Liverpool // dev:Pixel 6,2025-07-31 03:35:48,user1076,refund,1410.85,GBP,Liverpool,Pixel 6
3365,user1033 2025-07-29 17:19:42 debit 3226.05 Manchester None,2025-07-29 17:19:42,user1033,debit,3226.05,GBP,Manchester,Unknown
3366,2025-06-13 15:57:14 - user=user1071 - action=refund $4628.43 - ATM: None - device=Huawei P30,2025-06-13 15:57:14,user1071,refund,4628.43,USD,Unknown,Huawei P30
3367,2025-06-26 06:12:47 >> [user1077] did deposit - amt=$4846.9 - Manchester // dev:None,2025-06-26 06:12:47,user1077,deposit,4846.9,USD,Manchester,Unknown
3368,user1003 2025-06-14 12:28:41 transfer 1777.35 Glasgow Huawei P30,2025-06-14 12:28:41,user1003,transfer,1777.35,GBP,Glasgow,Huawei P30
3369,2025-06-06 23:41:08::user1012::deposit::4583.45::Leeds::Huawei P30,2025-06-06 23:41:08,user1012,deposit,4583.45,GBP,Leeds,Huawei P30
3370,2025-06-08 05:08:15 | user: user1077 | txn: deposit of $2938.4 from Manchester | device: None,2025-06-08 05:08:15,user1077,deposit,2938.4,USD,Manchester,Unknown
3371,usr:user1064|withdrawal|€4963.77|Manchester|2025-07-05 15:59:47|Nokia 3310,2025-07-05 15:59:47,user1064,withdrawal,4963.77,EUR,Manchester,Nokia 3310
3372,22/06/2025 14:14:06 ::: user1031 *** PURCHASE ::: amt:1296.32€ @ Liverpool <Huawei P30>,2025-06-22 14:14:06,user1031,purchase,1296.32,EUR,Liverpool,Huawei P30
3373,2025-07-25 20:45:50 | user: user1091 | txn: top-up of €2871.59 from Glasgow | device: Nokia 3310,2025-07-25 20:45:50,user1091,top-up,2871.59,EUR,Glasgow,Nokia 3310
3374,user1012 2025-06-25 09:08:51 refund 454.3 Cardiff Pixel 6,2025-06-25 09:08:51,user1012,refund,454.3,GBP,Cardiff,Pixel 6
3375,2025-07-09 20:35:21 >> [user1077] did purchase - amt=$1248.04 - Birmingham // dev:Huawei P30,2025-07-09 20:35:21,user1077,purchase,1248.04,USD,Birmingham,Huawei P30
3376,usr:user1011|deposit|£1604.32|Glasgow|2025-06-17 20:49:45|iPhone 13,2025-06-17 20:49:45,user1011,deposit,1604.32,GBP,Glasgow,iPhone 13
3377,2025-07-04 12:52:16 - user=user1010 - action=withdrawal €2249.45 - ATM: Manchester - device=Pixel 6,2025-07-04 12:52:16,user1010,withdrawal,2249.45,EUR,Manchester,Pixel 6
3378,2025-07-04 14:56:25::user1069::cashout::1803.45::Cardiff::Pixel 6,2025-07-04 14:56:25,user1069,cashout,1803.45,GBP,Cardiff,Pixel 6
3379,usr:user1081|debit|€2034.48|Leeds|2025-06-14 05:22:27|Samsung Galaxy S10,2025-06-14 05:22:27,user1081,debit,2034.48,EUR,Leeds,Samsung Galaxy S10
3380,2025-06-24 02:24:47 - user=user1020 - action=refund €599.28 - ATM: Liverpool - device=None,2025-06-24 02:24:47,user1020,refund,599.28,EUR,Liverpool,Unknown
3381,14/06/2025 14:44:39 ::: user1097 *** CASHOUT ::: amt:4693.86€ @ Cardiff <Huawei P30>,2025-06-14 14:44:39,user1097,cashout,4693.86,EUR,Cardiff,Huawei P30
3382,user1075 2025-07-20 18:57:32 cashout 1534.62 Manchester iPhone 13,2025-07-20 18:57:32,user1075,cashout,1534.62,GBP,Manchester,iPhone 13
3383,2025-06-21 00:13:37 | user: user1091 | txn: cashout of $4911.03 from Manchester | device: iPhone 13,2025-06-21 00:13:37,user1091,cashout,4911.03,USD,Manchester,iPhone 13
3384,2025-07-23 21:38:03 - user=user1064 - action=transfer $801.03 - ATM: Liverpool - device=Nokia 3310,2025-07-23 21:38:03,user1064,transfer,801.03,USD,Liverpool,Nokia 3310
